app,user,platform,target
Verified Ax,e0f368a6-6cfe-47a7-ae8a-637b585ac1f9,android,0
"MacGuffins, LLC",7cc8ba31-a331-40a5-8caa-2f674243cf16,android,0
"MacGuffins, LLC",9b720b1b-7eb7-4ee5-8ccc-896f4d8f9b0d,ios,0
Walnut Forge,e59e8660-0d2e-42de-b0bd-4bb0a6125141,ios,0
Verified Ax,f4fa4a91-d141-4c81-8b95-bdcd8846850f,android,0
"MacGuffins, LLC",d706dfbb-3273-4ae9-aaee-d05f6d222cac,ios,1
"MacGuffins, LLC",8c1a129e-946c-488b-9500-646233370960,ios,0
"MacGuffins, LLC",cde7a557-c698-4a3e-b75c-0741ef6c55b8,android,0
"MacGuffins, LLC",08be79c2-db8e-4600-ae03-311cce6b806f,android,0
"MacGuffins, LLC",7026114f-ef3b-4ea5-b782-2fa72a0036ea,ios,1
Verified Ax,16b069ab-a8e8-4c68-8bf5-539145971153,ios,0
"MacGuffins, LLC",be072fe8-26ef-47df-af8c-fd1f15dc19fd,ios,0
"MacGuffins, LLC",546b8aa1-866a-4f59-be57-471563bc03fc,android,0
Kinetic Bond,8d813073-2fa9-4601-890e-46dd14aeaead,ios,0
Verified Ax,28553c90-6319-4936-b850-2915183f5188,ios,1
Verified Ax,2ad52e9b-90bc-420d-b0af-3ae6b643840b,ios,0
Verified Ax,fc570dab-9ac2-4f58-bc62-aadb81619d43,ios,0
Verified Ax,67371866-1c14-4712-8923-4457999577de,ios,0
"MacGuffins, LLC",bf50d5b1-75c3-4dbc-beab-2885ed26fa1b,ios,0
"MacGuffins, LLC",d270b1dd-dc10-4f28-bc9e-c30cb5d23b9d,ios,0
"MacGuffins, LLC",bea630d3-218b-4c0f-843b-d31696bae7d9,android,0
"MacGuffins, LLC",2d92a95b-c10f-4f60-9665-23e3f84521cc,android,0
"MacGuffins, LLC",c2414d0d-2ec2-4487-bef6-54d9bfdca52d,android,0
Socks Crunch,aa2c5a99-b4bb-49d1-a661-28cf51f5a92b,ios,0
OnTheGo Cap'n,8beea524-79a4-47ea-9321-dea097cfc935,android,0
"MacGuffins, LLC",2cf001af-a894-4a7e-8bea-98e3186a57a0,android,0
Verified Ax,d36e2c1f-3394-4212-999c-3b76761eefb7,android,0
"MacGuffins, LLC",7c69f331-f276-4873-8b16-f442893ef5cd,ios,0
"MacGuffins, LLC",90b52a9c-f125-4647-a6c0-f6c04ed339d0,ios,0
"MacGuffins, LLC",19a4a9ef-b8dc-4d77-9193-fb84c3b7226e,android,0
Walnut Forge,b7168dc5-67ca-44a1-bf6f-ee4399252513,ios,0
"MacGuffins, LLC",6c4c0226-c351-4e39-9416-0ab4b12840eb,ios,0
"MacGuffins, LLC",0a97c7ef-a75e-4865-a20c-311e2895eb5b,android,0
"MacGuffins, LLC",21eec496-00eb-4422-89c5-5e8972210d31,android,0
Verified Ax,bb1add20-1377-4964-b0ed-05e6a762d9cd,ios,0
"MacGuffins, LLC",8f86f9d0-6a70-4d42-8531-9ab7ab031fef,android,0
Verified Ax,b40d365f-683b-4dfa-83e8-82055fd7cbd1,ios,0
Verified Ax,745d781e-2c84-4e7a-a45f-694d88d47a1a,ios,0
"MacGuffins, LLC",b5b15617-7d68-4341-9406-9beef726b33a,android,0
Verified Ax,81b46003-7340-4f64-8bb6-438db75d4d3a,ios,0
Organization Four,dffd7c15-d10c-4940-8238-55e614631e5b,ios,0
"MacGuffins, LLC",68b7245c-d3d9-46c1-9cf6-27faf768274e,ios,0
"MacGuffins, LLC",5108dd3e-a581-4744-ac92-2527a0fbc207,android,0
"MacGuffins, LLC",ac2d2f14-f20d-4d7c-be82-20e65bd45e3d,android,0
Socks Crunch,2ff5ed3c-7b79-4107-9bdc-8683f59df504,android,0
Verified Ax,d33a685b-1905-47c8-932e-f966625fae96,ios,0
Verified Ax,57366101-e7c2-4022-8eb9-d39738b13cb8,ios,0
"MacGuffins, LLC",f1ec881e-2e82-4f5d-af61-efad80080c10,ios,0
Verified Ax,3fe3d975-4203-4180-ade1-17ba469130e6,ios,0
"MacGuffins, LLC",d7a0997f-875b-4498-8c1c-4c342369dabd,android,0
Verified Ax,c32105cc-a894-4c8d-b7c1-b839861381cc,android,0
Verified Ax,f2ebe1c6-4d4a-4824-b245-39dfbccbf7aa,ios,0
Verified Ax,3d7c82ac-8e07-480f-bce1-27b1a3a463d3,ios,1
Verified Ax,3aa8c553-08d5-40b3-a438-7bb1175d8b2b,android,1
"MacGuffins, LLC",59574476-7c03-4f7f-a7e6-8a76ed80687f,android,0
Verified Ax,24b3a19f-aad6-4ecb-b24b-29c9fdc5c8ba,ios,0
"MacGuffins, LLC",cdd809e2-0549-46a4-9360-e6fc0cecd874,android,0
Verified Ax,492df307-874a-4484-b48d-083133a16e31,android,1
"MacGuffins, LLC",88d2696e-dd45-42b1-8d2d-22a32ff5530f,android,0
"MacGuffins, LLC",66c12f3d-5676-41ed-a23c-b22c2d539beb,android,0
Verified Ax,77dca085-e2ec-4ca7-a900-ce0657868e91,android,0
Socks Crunch,975d9299-1aa4-42fd-8150-8811a89cb3c8,ios,0
Verified Ax,233a875b-00a9-40d3-abb6-40d0109ff6e9,ios,1
"MacGuffins, LLC",b39638bb-9328-4ea1-99cd-7fc174924e6d,ios,0
Walnut Forge,076498b5-c72a-4239-9ba0-0aa91e7d6d19,android,1
"MacGuffins, LLC",cfd0bde9-c0fe-40ff-bedb-37c41bff6988,android,0
"MacGuffins, LLC",215c3597-7831-49c5-a6fd-d792f0bdbcd8,android,0
Verified Ax,15769645-0b89-46f9-8e05-a661deac270a,ios,0
Verified Ax,e900cb0c-e910-417f-9323-08b7ad9a3dd7,android,0
Verified Ax,2f43b95a-7969-43f6-92ee-65006a7861a5,ios,0
Verified Ax,22aeb81e-1442-435d-8c67-301d8cea4644,android,0
Socks Crunch,59dbcf19-1262-48e3-8c88-54033dabce18,android,0
"MacGuffins, LLC",bba1f351-b305-42be-9e38-b5fe33ced2cd,ios,0
Organization Four,d6f03654-6bbe-460a-aa73-4deba0c24666,ios,1
"MacGuffins, LLC",cf111da6-a908-4ce9-b553-d63282eb92ce,ios,0
Verified Ax,79ad9eef-7cb0-4031-b886-fca49328f66c,android,0
Verified Ax,bb4e0f7e-4fdc-40ac-b323-bbb699f661ef,ios,0
"MacGuffins, LLC",49b6bb09-b864-4a0f-9466-00f4cb1b1779,ios,1
OnTheGo Cap'n,3e0d0e54-f2f5-4aff-b4ac-63da8e95ba50,android,0
"MacGuffins, LLC",8ea4e3aa-bd63-4bba-9f22-3e42ea39b7f9,android,0
Verified Ax,97cc0be1-5cb7-4786-ab1e-963f701f2da7,android,0
"MacGuffins, LLC",85388d58-73c2-4a90-896f-d562abd873cc,android,0
"MacGuffins, LLC",3bbe4ed0-1d81-4050-8ffd-bcf3a9e9f82d,ios,0
"MacGuffins, LLC",9bba644c-f589-45da-96b4-daa951efe6b9,android,0
"MacGuffins, LLC",96619a7f-761e-4998-8339-343ea70ac6e3,android,0
Verified Ax,b8cfa962-d239-450b-ad3d-6baeff12af57,ios,0
Verified Ax,2c45420e-ea09-49d0-b691-afaa5a6aa22d,ios,1
Organization Four,c64a68b1-e108-4106-bdd3-307d7218b9a7,ios,0
Verified Ax,c57ba15f-eab4-450c-b689-7a604232df1d,android,1
Verified Ax,2f448463-62c8-4092-b1ac-85183ca43dfa,ios,0
"MacGuffins, LLC",133418d5-e010-4d2a-9724-3b11963f1331,android,0
"MacGuffins, LLC",8605f845-353d-4209-86e1-7e4a23260857,ios,0
Organization Four,34b5609d-3e09-48ef-98c0-268fcf41f247,android,1
"MacGuffins, LLC",7b92aea2-595c-439f-b22a-bc01cb203b82,android,0
Verified Ax,836dc989-9ab2-4322-b4c9-bfe7545f2d0d,ios,0
Socks Crunch,73c1f6dd-013f-44c4-ad24-e81d476c0679,ios,1
"MacGuffins, LLC",0820c6d9-b5e8-426f-9bab-59ec2dec4abb,ios,1
Walnut Forge,cc58a800-7c44-46d8-b1c4-597d0c64f227,ios,0
Verified Ax,0db1fdba-dd33-4892-962b-380d6d38836c,ios,0
OnTheGo Cap'n,c34e83ee-103d-4a6d-8a2d-962493c93e36,ios,0
Socks Crunch,ac2c4fce-ce57-4a59-8995-66cb1a1bc84f,android,0
Verified Ax,9fb1929e-579f-44d3-be69-d7b16434a15b,android,0
"MacGuffins, LLC",689e0bc3-a359-490f-aaa6-3ded54e80904,ios,1
Verified Ax,269a00de-ed33-46d2-8326-c5e8439f71fc,android,0
Verified Ax,a29fffed-f178-4863-a7e0-a0af8fa29547,ios,0
"MacGuffins, LLC",a7e91d94-4b1a-49f3-b414-792b5c96ef23,ios,0
"MacGuffins, LLC",3d298ac2-f068-43a7-b258-517179b34f4e,android,0
Verified Ax,018c37a8-0826-4c3c-8a68-4a033a310e40,ios,0
"MacGuffins, LLC",6ad0956e-119a-485c-bcb1-00006c5849ff,ios,0
Verified Ax,fb1ac7b9-155d-4dea-b13d-eb74b3bd6fa2,android,1
Verified Ax,d1b92683-e34b-458a-9450-6308305f4a06,ios,0
"MacGuffins, LLC",b1f653c2-b0d8-470b-bce0-6eefa1a5e7f3,android,0
Socks Crunch,f1108839-c4cd-4b1a-95ed-8b186cf43f06,ios,0
Verified Ax,fb80f061-02d5-497a-b771-b256bbc38224,android,1
"MacGuffins, LLC",d147e633-67b9-4845-a95a-3d0cad69c6fc,android,0
"MacGuffins, LLC",ea869e63-7f47-444b-a651-578421ada397,android,0
Verified Ax,0ab1b04d-a9cb-4325-9fe4-bf5a33b4bb96,ios,1
Socks Crunch,a3f22e76-a6f7-4ca1-b331-4edefcada57c,android,0
Verified Ax,9d91e5f9-e90c-4187-b6cf-99b56041a7cc,android,1
"MacGuffins, LLC",a78ceed5-e8da-464e-8236-639eede101bd,android,0
"MacGuffins, LLC",ae341260-4913-439d-857c-978cbfe75cd7,android,1
Verified Ax,ab57edae-4931-4e56-97c0-989466262877,ios,0
Socks Crunch,b7801bc4-5c48-415b-aa9a-d2413858727f,android,0
"MacGuffins, LLC",401a74e5-6fef-4f61-97ad-8fa3cde00534,ios,1
Verified Ax,5ed1b803-2bca-4871-90d9-3fd836d31185,android,1
"MacGuffins, LLC",135ebd8b-94d2-4958-8ba3-818f14e268e3,android,0
OnTheGo Cap'n,8cebc09b-bfba-4409-a85e-6e6bfab1142e,ios,0
Verified Ax,87b45c75-f9d0-4b5c-9b8b-b2f8f49b92a7,android,0
Verified Ax,036e492f-df39-40ae-b42d-47d911d98be8,ios,0
Verified Ax,a4dfb481-c725-40e5-8f65-8bc606bb628e,android,0
Organization Four,bf5396f7-cc98-4127-a227-44ac75bd76ea,android,0
"MacGuffins, LLC",9e9beb97-b55c-41cc-8e87-25e0e0501346,ios,0
Walnut Forge,e3aa8f0d-ddd2-4ca3-b63d-25dffdbad73e,ios,0
Verified Ax,29230e73-7b27-4e67-a348-7f578fff8084,ios,0
"MacGuffins, LLC",e23280dd-926f-463e-b339-18bddb3d7dfb,ios,0
Verified Ax,d59a189c-806c-4631-85b0-6341fe3aea1b,android,0
Verified Ax,5b83e610-1966-40e0-8103-802221589aba,ios,0
Verified Ax,c36c76d0-0867-4801-92c8-ce14f5855a09,ios,0
Verified Ax,7260c51d-b987-446e-a131-8b69455c50ec,ios,1
Verified Ax,02b23d4d-fa0e-4671-82aa-f724c34078b2,ios,0
"MacGuffins, LLC",e0d307fc-1a0c-499b-a0d2-1dd495cc8b56,ios,0
Verified Ax,3e81caec-95a8-4a8a-b23f-0bc22e411a4a,android,0
Kinetic Bond,74fbe1fb-325e-40a8-8714-742fba0d93b7,android,1
"MacGuffins, LLC",d850a43d-9b79-4f7b-be12-9e3e6b052f11,ios,0
"MacGuffins, LLC",0cbbfc9d-8014-47c8-ab13-eba40ff42105,android,0
"MacGuffins, LLC",f9108faf-7a55-4a65-9d0b-7098655358ee,ios,0
"MacGuffins, LLC",e8f16a4a-2ce8-4867-a4f2-74ea7f71f543,android,0
"MacGuffins, LLC",c0f0e291-a415-4c93-aeaa-e551e3b84d7a,ios,0
"MacGuffins, LLC",1fc16616-6424-4984-8cad-7d3d6bb53856,ios,0
"MacGuffins, LLC",40699da7-6aaf-4f76-bba6-b79beaff109b,android,0
"MacGuffins, LLC",911d0819-9c7a-4f66-859b-4c466c1c82a1,android,0
Organization Four,edf3b956-e220-4886-aff5-e20e82c862a8,ios,0
"MacGuffins, LLC",0d31be71-3129-4752-8cf1-e53071b5cda8,ios,0
"MacGuffins, LLC",42634948-b7e9-4de6-bc63-2d8722681799,android,0
Verified Ax,3a00b5ca-601c-4391-bddc-9dc58ccd6284,android,1
"MacGuffins, LLC",2c9d38f9-f712-46b0-8527-c7f5e3380705,android,0
"MacGuffins, LLC",4fecc5e2-88b3-4ab8-8801-ff38e207d59a,android,0
"MacGuffins, LLC",37ae8f68-6d7a-46aa-8178-01894771128c,android,0
Turtle Lucky,bb5c99b9-97f1-4676-80b4-d59e1ea8cec3,android,0
Verified Ax,fd707c91-ef47-4d42-9605-f5ce53f1c82d,android,0
Verified Ax,c3be4a6f-c2d8-45ce-bfc3-89d02efd11ad,ios,1
"MacGuffins, LLC",49978c31-d6cd-4809-8eb0-c08a6642c4fd,android,0
"MacGuffins, LLC",c3d85be9-7997-4118-b778-bf117be9e856,android,0
"MacGuffins, LLC",1d2f4709-0ed8-4214-8470-a195e3b78c95,ios,0
Verified Ax,5c3f34c6-8da3-426a-9943-28bde37c548c,ios,0
Verified Ax,27f9f0dc-2fcb-4760-8881-747ce399c02d,ios,0
Verified Ax,2903700a-a9f5-4d0b-b984-26fab8310700,ios,0
Walnut Forge,b519ecf9-49fb-4d50-9c2b-fca613e7c467,android,0
Verified Ax,faf5bde1-90c1-4137-81ef-82a69a951dae,ios,0
Verified Ax,0a8e99f1-ebcb-4350-8018-489855fc8a00,ios,0
OnTheGo Cap'n,8e46143c-9106-4a45-9b62-6619871dc278,android,0
"MacGuffins, LLC",cbe31a48-03d9-46a3-aa20-3a492cb4d0cb,ios,1
Verified Ax,263474c0-d1f4-44a9-a620-abf259d3c841,ios,0
Verified Ax,8baf4740-85ab-40cc-a104-a8bb2cfcfcea,android,1
"MacGuffins, LLC",f3df7b48-4dc8-4b8a-addf-56f3c6b03f96,ios,0
Walnut Forge,f2512a96-c02b-45cd-bc92-b54a6be35f26,android,0
Verified Ax,5575054a-b2b3-4e05-adcb-1dfd7d55de73,ios,0
"MacGuffins, LLC",e58fc9b3-10f9-4ece-9a42-b2115a79551e,android,0
Verified Ax,9fbce436-bc9b-446b-b65b-ff8d180125ea,android,0
Verified Ax,6f24f37e-766b-49c5-a910-2fb095eb02ed,android,0
Socks Crunch,4f484adc-b626-443f-8735-cc2ce6391fe7,ios,1
"MacGuffins, LLC",2f47a9ee-7835-4a89-b890-676ce8fc484f,android,0
"MacGuffins, LLC",6a968d7f-b5e0-42b9-aaa3-d518e30cdae1,ios,0
OnTheGo Cap'n,41b458c0-a388-4b34-921c-5fb438da862a,android,0
Verified Ax,c285e61c-d3e9-4b75-88d1-bec9e335026a,ios,1
Verified Ax,3c9e6e8b-9fd0-44a8-9f9d-5cad163f4578,ios,0
Verified Ax,5b7a5521-1bdb-4bc0-9a37-dce850c107a3,ios,0
Verified Ax,b1d2f36c-4fb9-4926-9f26-973b184fe3e9,android,0
Verified Ax,05f8c345-1ca5-49b9-a776-7e137e000458,ios,0
"MacGuffins, LLC",3fb45837-7465-448c-acb8-14b139e91772,android,0
Verified Ax,7fe942df-c1a1-4a30-8d62-c72564006c00,ios,0
Verified Ax,4ab892af-1127-4a4e-809b-bf14ea1726aa,ios,0
Verified Ax,d0a0e8f4-a0fc-42f5-97e3-d0dd5534fc80,ios,0
Socks Crunch,a3061bfb-d72d-440a-a90e-d2fe172af9da,android,0
Verified Ax,a46d7f16-60a3-4520-a7a5-6281c7b25228,ios,0
Verified Ax,74f91671-79b1-45d0-acce-1627e6d202bc,android,0
Verified Ax,6eff8728-d486-42ec-8d22-35dde40b5c55,ios,0
Verified Ax,6f3c1c61-e4eb-4dc3-a8a4-cfa78b45ab33,ios,0
Organization Four,7a5742c5-77b5-442b-9b09-f9e843468808,ios,0
"MacGuffins, LLC",f657f203-9ce7-4a6e-a607-a466dc2c8011,ios,0
Verified Ax,bcf7ed7c-e87a-4610-afce-c720b61d3cf3,ios,0
Verified Ax,239b4fa7-8419-4868-a883-f4146778b4d5,android,1
Walnut Forge,9e618a78-5554-44cc-bfb6-8ec5b98c547d,android,0
OnTheGo Cap'n,173beaf6-0c81-4835-b4c9-11afa5312a9a,ios,1
Socks Crunch,fa351e36-7a41-4b6b-a45b-9e45603ab7d7,ios,1
"MacGuffins, LLC",38d059ae-1902-4d51-a5f1-f196d3f23cc3,android,0
"MacGuffins, LLC",0f4a5386-de05-4acf-8276-702f1a11b834,ios,0
"MacGuffins, LLC",3c5d6507-a64a-4110-8119-c27e9e2d7b30,ios,0
"MacGuffins, LLC",9300867d-6d0b-4ae2-a0f9-abd10bfcd2a3,ios,1
Verified Ax,731fce0f-56b0-4494-993e-f3789d5632ea,android,0
Verified Ax,a1552563-cc82-4cd6-ac2c-598bba798200,android,0
"MacGuffins, LLC",ece7029a-9533-470e-9ca6-9cafde5bed6f,ios,0
Verified Ax,c0a6de09-d282-4994-8ec8-563dd55da838,android,0
Verified Ax,7301cb17-cdf0-4c79-a8c3-df7144e5d88d,android,1
"MacGuffins, LLC",f1a50849-afed-4a31-a5a6-0f47850fa0de,ios,0
OnTheGo Cap'n,7f35d1a7-e882-46fe-a305-71fc36263088,android,0
Verified Ax,f16375d9-67e8-47f3-98d7-1a377c772aab,ios,0
"MacGuffins, LLC",dd19fb73-5957-4a92-8a87-4a91dc2ee83d,android,0
Verified Ax,cce24af3-5f38-4750-a013-be1cbd0a9389,ios,1
Verified Ax,8d8c1462-b58d-40a7-bea4-4b3e8adafddf,android,1
Socks Crunch,7adaab9a-a3a1-4cb6-b8f1-edeb2400d512,android,0
OnTheGo Cap'n,789e20d1-5252-40c9-aa37-02b00c6600d7,android,0
Kinetic Bond,a06cdecf-7d34-4776-9a47-549494de8f93,android,0
"MacGuffins, LLC",f1ce37c8-3ab2-43df-8c40-b7f5154d4f96,android,0
Verified Ax,24165324-ec57-4697-b606-7943196b3eca,android,0
"MacGuffins, LLC",2a494c42-43c8-423b-90d3-fc0d6320d10b,android,0
Verified Ax,39390b0a-2f27-4580-9d69-df95fc19d4da,ios,1
Verified Ax,750cca86-9d93-4742-b5ca-2ad616ef275a,ios,0
"MacGuffins, LLC",65e3dd31-bb4c-466e-95bb-2eea30e0d448,android,0
Verified Ax,2c7a07a3-ffd7-4047-9fe8-b2e0a1c28de6,ios,1
Walnut Forge,41bc5810-e74c-47df-889f-3761c36ec5ae,android,0
Verified Ax,5a26e9e4-8ae3-46ec-a27a-ebaaa2a9f23e,ios,1
"MacGuffins, LLC",ca8d18e6-81b6-4cf0-a2af-18b4f1b7dad4,ios,0
Verified Ax,480d002f-541e-4ff1-a9d5-b730c2641792,ios,0
Verified Ax,f5bd71f5-7525-400e-88c6-ef2e80fe7420,ios,0
"MacGuffins, LLC",7104e8fc-bb15-4937-bb1e-9fe8c16af673,android,1
Verified Ax,1766423e-e912-43da-aeb5-7796b3263cea,ios,1
Verified Ax,ebc6e579-3aec-425b-acd7-b34986e83888,android,0
Organization Four,b09314d3-d459-4e1c-b615-4353e417e32b,android,0
"MacGuffins, LLC",974c8039-0076-4b63-a914-22b943375ed0,ios,0
Verified Ax,95da9a3f-4253-4a41-b9c6-c48a15cf742f,android,0
Verified Ax,78930e93-f668-4d57-b3df-5a9031b97066,ios,1
Walnut Forge,a5986779-bd3c-42dc-96e3-5da7e4e176ab,android,0
"MacGuffins, LLC",5140116b-cc1c-4822-b5a1-66aafc1841bb,ios,0
"MacGuffins, LLC",c1a81df3-c078-4f76-af53-4fe3768060c6,android,0
"MacGuffins, LLC",b272a4cb-e639-482a-ae43-c35c3ea9011e,android,0
Verified Ax,0a812f68-bd4d-4df7-a58f-46f3f835e1cd,ios,0
"MacGuffins, LLC",3eb36f59-1845-4dff-96ce-9e3abfd086cc,android,1
Kinetic Bond,2a4d379a-3d3f-4e03-93fb-3afd0f8729b4,ios,1
OnTheGo Cap'n,b7a19a46-8908-4a27-aaac-08f5aa06e7c3,ios,0
Verified Ax,5b3874c2-f719-4b11-b4c8-60dbe680dc02,android,0
Verified Ax,2bcc9f2a-5573-465a-a860-47518aed13d4,android,0
"MacGuffins, LLC",3f77bd48-ded9-4e39-885f-559cfbf928b5,ios,1
Verified Ax,06b93ec9-df86-4a10-99f9-87dc847ab923,android,0
"MacGuffins, LLC",308b1b44-2722-410b-a2a6-a81c6c2cdb25,android,0
Verified Ax,ab7c2e87-7eea-4cc7-a23a-3b61ff829e6a,android,1
Socks Crunch,85ccecfc-0bfe-486b-906c-4dbc96ba4ba2,android,0
Verified Ax,9b24c91b-bd98-4fed-be5b-0335444382c7,ios,1
"MacGuffins, LLC",d02f429a-7d75-4275-b2b4-cce206a557c3,ios,0
Kinetic Bond,40b7ab46-26a2-4118-b821-9eae32a0b09b,ios,0
"MacGuffins, LLC",24a35cbf-cf13-445d-9d0f-aab44f2e478c,android,0
Verified Ax,347ba8f0-a166-4b42-9bd3-658f17360908,ios,0
Verified Ax,61406dfa-6aea-483f-8282-b671a390507b,ios,1
Verified Ax,348d7e69-3d42-439f-aaf3-24954ffe9055,ios,0
Verified Ax,dfcab3d9-9e6f-4761-9f47-4abc0d330ee5,ios,0
Verified Ax,e76fd7bd-987d-4d11-bf35-bc432f2d12ee,android,0
"MacGuffins, LLC",c591a1d3-bb3a-4bc5-948c-c41ccc412d4f,android,0
Verified Ax,f4ab7584-fbbb-4ac4-9e68-e16ec82abb38,ios,0
Verified Ax,76e795ef-2e72-4b02-9804-4910420a9621,ios,0
Verified Ax,f533f9ef-ee71-47a5-a24e-c377dfec64c5,android,0
Walnut Forge,aaf84139-1d0f-47f7-93f2-dd9e709a0500,ios,1
Kinetic Bond,58132c1c-6051-4561-9a17-450c9cbab9c5,android,1
"MacGuffins, LLC",06e40016-20c7-41a8-93f0-510d787d81a8,ios,0
Kinetic Bond,399766b0-4cac-4703-8d95-a9284290b9e1,ios,0
Verified Ax,316ef99f-bd3f-43dd-82c9-fa83fcf6bf5e,ios,1
Verified Ax,811f28cc-a6f5-4571-9601-ceed02cdaa20,ios,0
Verified Ax,e055fafd-76ae-452f-873e-f7c00efa2f85,ios,0
"MacGuffins, LLC",221afcae-efac-4e26-b1eb-2ce982b8d400,android,1
"MacGuffins, LLC",c7b1b43a-0a5f-40e4-887a-7eb981582692,ios,0
Verified Ax,10dadbe5-6659-4d56-b012-2a0505152d00,android,0
Verified Ax,6395cc8f-78b4-4c0b-9c6e-c6d752862731,android,0
Verified Ax,6c9d0f50-daa9-4378-9a83-f90137f96fd6,ios,1
"MacGuffins, LLC",73894bc3-7b37-4bf0-9494-636e8f6e0d34,ios,1
Walnut Forge,34cb7f33-f425-4c94-befb-5a224ddf814f,ios,1
Verified Ax,a544626a-204d-4b23-bd95-948930df1a86,android,0
Verified Ax,b74eaac2-23d3-4b6e-8f89-a91ddce428e3,android,0
"MacGuffins, LLC",2c064590-e0ed-4b15-89c3-5fd0798f1b9f,android,1
Verified Ax,75b86e7d-54dc-4475-9c43-3ce9b136eb67,ios,0
"MacGuffins, LLC",21dda8b1-3384-4aaf-b787-93a6114b33c1,android,1
"MacGuffins, LLC",3d971498-bb7d-477e-a094-ec0e649161ec,android,1
Verified Ax,04fdeb22-55a5-4a39-88a9-377561958878,ios,0
Socks Crunch,0e40c2f6-2e74-4792-b097-946ae22c4c9b,ios,0
Socks Crunch,7238ea05-521c-45a3-9495-f3ec46d76e07,ios,0
Verified Ax,3720af48-dc9c-47c6-b811-5efeab31c42e,ios,0
Organization Four,7299d6d8-39af-46fb-8c81-c8613702412f,ios,1
Verified Ax,f3e52613-c75a-4e67-8e76-c6f7df468cd1,android,0
"MacGuffins, LLC",f8c725a7-665c-469f-a218-bb3dae3aab27,android,0
"MacGuffins, LLC",7eaf6826-9fea-4bba-96a0-e120bfce4056,android,0
Verified Ax,0cf12e5d-6055-4e4a-b091-5682862f30ca,android,0
Verified Ax,056ecb9e-8c55-4e5c-9189-1fe46a09c9b9,ios,0
Verified Ax,91a74576-aa82-43ec-8292-5e9d5f93494f,android,1
Verified Ax,93fce0a6-12f5-49b1-8315-74529d239244,android,0
Verified Ax,8e715da3-897c-4f30-a307-dbf3da010850,android,0
"MacGuffins, LLC",0e56c87b-990f-4a22-b8c3-1b80350cd2cb,ios,0
Verified Ax,6ac9420d-3eff-4b6a-a981-0569f3df93dc,android,1
Verified Ax,79744f12-a08b-43e9-8a77-b357c63634a4,android,0
Organization Four,aee3b35a-4cd7-442f-8502-c92895b55380,android,0
Verified Ax,bf9ad70f-3e7e-49a5-9940-72aaac33b3c3,ios,0
Verified Ax,745bed03-ed0a-45dd-81fb-3fdfb9b61210,android,0
Verified Ax,7b0f9e1a-8820-4434-905d-c8fbcf821cb8,ios,1
OnTheGo Cap'n,555f00cd-3aed-432a-9523-bfa344cbbe11,ios,0
Verified Ax,dc14fdf0-5e49-45f4-bf0b-b571860c8f81,ios,0
Organization Four,b91c416d-43d3-40ff-90a2-9a06149fe245,ios,0
Verified Ax,461ccb83-71a6-4f07-83b0-d0e5631583ab,android,0
Verified Ax,51ae5c96-2c81-494a-9c4d-e5485a5fbff5,android,0
"MacGuffins, LLC",84c19154-a994-4e7d-8e07-97c25a5a2d7b,android,1
OnTheGo Cap'n,5fe0f850-c3a7-4688-8535-4af369a9b2b7,ios,1
"MacGuffins, LLC",cc2511f6-690b-4482-b656-2b0c4dffa6d1,ios,0
Walnut Forge,d41f73c8-61d8-485b-b0a3-e888eb50dfdb,android,1
Socks Crunch,4c3932f0-1ca4-4d78-893e-cbf4e844cb96,ios,0
Verified Ax,e943d26f-c1da-4d1b-abf0-f4292af23432,android,1
"MacGuffins, LLC",fa9253ce-e752-4471-b97b-bfba8ee96f9b,android,0
Socks Crunch,1fabae11-afdb-4e5b-b042-f79a3318e1f7,android,0
Verified Ax,8b7472e9-413d-4bd1-93b0-07b69036efb4,android,0
Verified Ax,7b11e8cd-c62e-4119-b691-42fab3667541,android,0
Verified Ax,51a418cc-148c-419b-9575-819812ca981a,android,0
Verified Ax,7b6604af-1648-4817-aedc-fc0421565e48,android,1
Verified Ax,3a43e2a3-4d46-44d2-81d4-6eff17509f52,ios,0
Kinetic Bond,b2eeb483-b1c7-4309-a6df-4bacf4ad62ca,ios,0
Verified Ax,52719964-bcb3-406b-8200-a03f3b96a158,android,0
Organization Four,85a4eca6-046d-47f4-9954-08f5a16589cf,ios,0
"MacGuffins, LLC",16ae374b-4b11-45c7-be8e-8dc94d1c817f,ios,0
Organization Four,b7a85fdb-50ed-4021-8d58-23cc11f91575,ios,1
Verified Ax,440d2ec3-4c93-4108-ad90-a1683fb1ef43,ios,0
"MacGuffins, LLC",b22110ad-99dc-4cb5-826e-0f5878b5f5ed,ios,0
Organization Four,3cce2138-3664-440f-9d5e-1bc32b5b8ed4,ios,0
"MacGuffins, LLC",1d7afd0d-175d-4a8f-8cf7-2dceb156d2cf,android,0
Verified Ax,d2ddd99f-415b-42b5-9754-472b8a338c32,ios,0
"MacGuffins, LLC",931ddaec-2701-498b-bc9f-92a3f654f572,ios,0
Verified Ax,3368ccab-161f-4619-98d2-0d95ddee2fb2,ios,0
"MacGuffins, LLC",c968bd9b-60af-4e4e-b838-40e470162dc8,android,0
Verified Ax,de7cd911-18f0-40d4-af86-b5112700a1ca,ios,1
Walnut Forge,4966d1f9-8b19-4df4-846c-806264a40685,android,0
Kinetic Bond,49996bb9-41df-4d57-a54d-5ec92edf81b5,android,1
